path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (4).jpg,Malignant case (4).jpg,Malignant cases,malignant,512,512,RGB,676d3bbb966a8b137bfd3e44481d2cbb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (495).jpg,Malignant case (495).jpg,Malignant cases,malignant,512,512,RGB,393b30299c3085df9a11f1fcec4a834b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (403).jpg,Malignant case (403).jpg,Malignant cases,malignant,512,512,RGB,d100ef6c3a8191ce28fff77726071398
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (484).jpg,Malignant case (484).jpg,Malignant cases,malignant,512,512,RGB,d8a5373a7e4d6e00cfeb556feb8631fd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (67).jpg,Malignant case (67).jpg,Malignant cases,malignant,512,512,RGB,4a664ef6fef1b3c4838eb548d6c7a5f2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (187).jpg,Malignant case (187).jpg,Malignant cases,malignant,512,512,RGB,e23b97cec401efca4e67c4c12b8d60a2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (96).jpg,Normal case (96).jpg,Normal cases,normal,512,512,RGB,3436e02fb58dfb89211acfc558ec2e2a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (38).jpg,Malignant case (38).jpg,Malignant cases,malignant,512,512,RGB,e98da4a2eac14cd4cec1cf8e19d59928
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (402).jpg,Normal case (402).jpg,Normal cases,normal,512,512,RGB,c5c57649907c59be7a68fcb472489150
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (53).jpg,Bengin case (53).jpg,Bengin cases,benign,512,512,RGB,d849b325f8a24665dc2e886ebb5ab674
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (404).jpg,Normal case (404).jpg,Normal cases,normal,512,512,RGB,1bf8b3207c11fe343de00ea424e7a43a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (554).jpg,Malignant case (554).jpg,Malignant cases,malignant,512,512,RGB,24bca018d1ac2701313c101bc88a53ae
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (260).jpg,Malignant case (260).jpg,Malignant cases,malignant,512,512,RGB,6390aad8762ed4383cc3731f56566ae2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (203).jpg,Normal case (203).jpg,Normal cases,normal,512,512,RGB,3e6f6a716d20753b36e698e3bcc8343c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (216).jpg,Normal case (216).jpg,Normal cases,normal,512,512,RGB,b70ab5f4915046ec362cb0bb0481f1ce
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (312).jpg,Normal case (312).jpg,Normal cases,normal,512,512,RGB,c186390e29a4270f07d0f448666af08d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (100).jpg,Normal case (100).jpg,Normal cases,normal,512,512,RGB,8d95eb2e69afcdb5d69d8b1df89a7fc2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (307).jpg,Normal case (307).jpg,Normal cases,normal,512,512,RGB,126dc5e615973ae54fee21996ee199dc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (362).jpg,Normal case (362).jpg,Normal cases,normal,512,512,RGB,4f48a180c0770df59b5eb396f22cae0e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (357).jpg,Normal case (357).jpg,Normal cases,normal,512,512,RGB,1281fb23e9f0711ee755485fd55e465b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (492).jpg,Malignant case (492).jpg,Malignant cases,malignant,512,512,RGB,d3ce04c96843244843dfb23bd11b3f6f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (153).jpg,Malignant case (153).jpg,Malignant cases,malignant,512,512,RGB,35fe7a4cae2010bb4528740bcdfd4083
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (24).jpg,Normal case (24).jpg,Normal cases,normal,512,512,RGB,cc690c160892f79b5be6400bc9c8a159
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (261).jpg,Normal case (261).jpg,Normal cases,normal,512,512,RGB,8e049b066897ac0fc570260075e768fc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (348).jpg,Malignant case (348).jpg,Malignant cases,malignant,512,512,RGB,49ea111473166dd488f010ad475815c9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (380).jpg,Normal case (380).jpg,Normal cases,normal,512,512,RGB,fdeb12105d585e7dee600c7f2adb142f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (16).jpg,Normal case (16).jpg,Normal cases,normal,512,512,RGB,56edb74ad7a6ba434b15321d2434bad2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (6).jpg,Bengin case (6).jpg,Bengin cases,benign,512,512,RGB,6867f03db98dd96bdf62b6b00716f8d2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (188).jpg,Malignant case (188).jpg,Malignant cases,malignant,512,512,RGB,8320c3165d17e4b1f132cc8bb79b4266
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (338).jpg,Normal case (338).jpg,Normal cases,normal,512,512,RGB,82f22ab855dbe3b099d1591fe6f74043
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (21).jpg,Bengin case (21).jpg,Bengin cases,benign,512,512,RGB,d6826f3ad68e0bca5c31f94638f0a666
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (307).jpg,Malignant case (307).jpg,Malignant cases,malignant,512,512,RGB,0f53fa119ff1b2d9a64e6e86a1885211
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (340).jpg,Normal case (340).jpg,Normal cases,normal,512,512,RGB,d4cdcbb7f392dfb237263830dc06c4c8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (164).jpg,Normal case (164).jpg,Normal cases,normal,512,512,RGB,d0ba391129bcb0c776156a9bb85060b3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (482).jpg,Malignant case (482).jpg,Malignant cases,malignant,512,512,RGB,86213f5339d3c517a239521160db6e03
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (196).jpg,Malignant case (196).jpg,Malignant cases,malignant,512,512,RGB,a94a0e296c72fcf29938b9dde5e3b528
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (183).jpg,Normal case (183).jpg,Normal cases,normal,512,512,RGB,1953976f1d544397a9f0411759adb853
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (192).jpg,Normal case (192).jpg,Normal cases,normal,512,512,RGB,c5869caaa48c30dbb2ec4b5e1e3af06d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (177).jpg,Normal case (177).jpg,Normal cases,normal,512,512,RGB,fb1b5c09cc528aa8735815c4023d401a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (383).jpg,Malignant case (383).jpg,Malignant cases,malignant,512,512,RGB,bbf51be5414e5040a10607592930928e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (278).jpg,Normal case (278).jpg,Normal cases,normal,512,512,RGB,ca48b3330f19462186ef1b9bdc83f023
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (448).jpg,Malignant case (448).jpg,Malignant cases,malignant,512,512,RGB,7f23a3b2df3f2746fa40fc9d70a02e3e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (235).jpg,Malignant case (235).jpg,Malignant cases,malignant,623,512,RGB,3d38fce0909c10bce9091f27623b8ce1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (263).jpg,Malignant case (263).jpg,Malignant cases,malignant,512,512,RGB,930ce842d7e5d99832b82c1630c45890
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (524).jpg,Malignant case (524).jpg,Malignant cases,malignant,512,512,RGB,826bc7b31ced607116dcf8f09ec50e10
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (18).jpg,Malignant case (18).jpg,Malignant cases,malignant,512,512,RGB,f1c1f3689b94a033831ccc774d7a5c17
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (402).jpg,Malignant case (402).jpg,Malignant cases,malignant,512,512,RGB,9f8f59a39366cb797787d2782f32cebc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (98).jpg,Bengin case (98).jpg,Bengin cases,benign,512,512,RGB,6bd9725a829313b4e7e642f3d1eabde0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (374).jpg,Normal case (374).jpg,Normal cases,normal,512,512,RGB,dd93b9ee55ada42fde1f546938e4e00c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (466).jpg,Malignant case (466).jpg,Malignant cases,malignant,512,512,RGB,79d2741575dab2b5af60f95ad7c5f93a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (131).jpg,Normal case (131).jpg,Normal cases,normal,512,512,RGB,40516e473d15608eca1b8410a975c651
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (162).jpg,Normal case (162).jpg,Normal cases,normal,512,512,RGB,73e23f443de7a96ae94208b439031c6a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (195).jpg,Normal case (195).jpg,Normal cases,normal,512,512,RGB,2ab48323e35a94ba7bd20030cd44a3c5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (403).jpg,Normal case (403).jpg,Normal cases,normal,512,512,RGB,a5bb2d126b62116af7364a1c97cdf234
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (321).jpg,Normal case (321).jpg,Normal cases,normal,512,512,RGB,464e3d22f96e43a74447ed24982441e9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (370).jpg,Normal case (370).jpg,Normal cases,normal,512,512,RGB,8bc10031e8a56bc821f4487411f67937
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (25).jpg,Malignant case (25).jpg,Malignant cases,malignant,512,512,RGB,2a81ef4013298160319809a1b86e56ff
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (41).jpg,Normal case (41).jpg,Normal cases,normal,512,512,RGB,5c5f9c4545cf2d1d3d029fd8fea08164
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (198).jpg,Malignant case (198).jpg,Malignant cases,malignant,512,512,RGB,bebf2ba35ce64edc88f42b8ba4bc662e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (360).jpg,Normal case (360).jpg,Normal cases,normal,512,512,RGB,238bb249cb39bb5e5dd00363c0ba0a73
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (357).jpg,Malignant case (357).jpg,Malignant cases,malignant,512,512,RGB,a521b655eb052b29d712f3cc44ebfeb5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (161).jpg,Malignant case (161).jpg,Malignant cases,malignant,512,512,RGB,fda73f29df6ac6d4b6d7dd270c2009c7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (58).jpg,Malignant case (58).jpg,Malignant cases,malignant,512,512,RGB,a4475e4403060857265cda36d4d99da4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (249).jpg,Malignant case (249).jpg,Malignant cases,malignant,623,512,RGB,efd8d8e2277ad9279a9e17f942d85e40
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (394).jpg,Normal case (394).jpg,Normal cases,normal,512,512,RGB,4e2bf04d093d1490a1863cb7a436454e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (45).jpg,Malignant case (45).jpg,Malignant cases,malignant,512,512,RGB,9a3f22e4195b2844b810a08814aa7104
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (543).jpg,Malignant case (543).jpg,Malignant cases,malignant,512,512,RGB,233112ffd2a63b97f524ff87f1b580a0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (421).jpg,Malignant case (421).jpg,Malignant cases,malignant,512,512,RGB,8156b97ea2d0e20f5a26fb0ddc30d729
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (342).jpg,Normal case (342).jpg,Normal cases,normal,512,512,RGB,4eb9b026d1cb7a430f540968eaaf3458
