path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (76).jpg,Bengin case (76).jpg,Bengin cases,benign,512,512,RGB,eaff943ea5b2b13512fa07009dbe3291
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (77).jpg,Bengin case (77).jpg,Bengin cases,benign,512,512,RGB,225e5c0066a5b06d6d6ad54be840dd4d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (78).jpg,Bengin case (78).jpg,Bengin cases,benign,512,512,RGB,6257529efad3a734c54a0c68167d7027
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (79).jpg,Bengin case (79).jpg,Bengin cases,benign,512,512,RGB,41a567eb32cf8194e59ce1fc42200bbd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (80).jpg,Bengin case (80).jpg,Bengin cases,benign,512,512,RGB,9b57e310be166f5545f121ca6b2e91b1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (81).jpg,Bengin case (81).jpg,Bengin cases,benign,512,512,RGB,c609bca5dcd25a990d8f63d464a0e3ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (82).jpg,Bengin case (82).jpg,Bengin cases,benign,512,512,RGB,5857736323f7c1e7926e68d8082d9975
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (83).jpg,Bengin case (83).jpg,Bengin cases,benign,512,512,RGB,b14068448573d875a0af0c70b027b644
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (84).jpg,Bengin case (84).jpg,Bengin cases,benign,512,512,RGB,e9a03f5de5d8e422302ca9a3ade39556
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (86).jpg,Bengin case (86).jpg,Bengin cases,benign,512,512,RGB,8b4053b0a704ebde34138366a92c1dc5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (87).jpg,Bengin case (87).jpg,Bengin cases,benign,512,512,RGB,c7fcb7f8e711e883a42c638311603bc9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (88).jpg,Bengin case (88).jpg,Bengin cases,benign,512,512,RGB,5c9e61cc656d7c8ac31aa05774f801b3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (89).jpg,Bengin case (89).jpg,Bengin cases,benign,512,512,RGB,db09396211821ebaaf8e1b9a1e154ff7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (90).jpg,Bengin case (90).jpg,Bengin cases,benign,512,512,RGB,c78bc87779a18fabef1ae1f4f330ae05
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (92).jpg,Bengin case (92).jpg,Bengin cases,benign,512,512,RGB,f2bb243ba314249c90d85eacec1b31c5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (93).jpg,Bengin case (93).jpg,Bengin cases,benign,512,512,RGB,10a61b19b4acb35d2900a09079d8dfed
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (94).jpg,Bengin case (94).jpg,Bengin cases,benign,512,512,RGB,8651c6766466e0188761ef8fb17680a5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (96).jpg,Bengin case (96).jpg,Bengin cases,benign,512,512,RGB,fd7e7f0469bd6d91c6a7122a9f647f37
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (98).jpg,Bengin case (98).jpg,Bengin cases,benign,512,512,RGB,6bd9725a829313b4e7e642f3d1eabde0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (99).jpg,Bengin case (99).jpg,Bengin cases,benign,512,512,RGB,933d4908d0cf25e2fa6429377bf14b82
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (1).jpg,Malignant case (1).jpg,Malignant cases,malignant,512,512,RGB,b6ee9ff58d52dca2b7b501d400633a18
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (10).jpg,Malignant case (10).jpg,Malignant cases,malignant,512,512,RGB,284e7e6563b7468534a80a20fa84983a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (100).jpg,Malignant case (100).jpg,Malignant cases,malignant,512,512,RGB,9fb752a967b93d2947ce97b1d28c92c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (101).jpg,Malignant case (101).jpg,Malignant cases,malignant,512,512,RGB,459ed6537a2e6ebb53c2217d693d779d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (102).jpg,Malignant case (102).jpg,Malignant cases,malignant,512,512,RGB,4f851233e69af3e4107264ea8a110ae7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (103).jpg,Malignant case (103).jpg,Malignant cases,malignant,512,512,RGB,20539a2b9898d8db0337ba04f994a40a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (104).jpg,Malignant case (104).jpg,Malignant cases,malignant,512,512,RGB,1bc86e8e7591ca63f7eeacdedde21d08
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (105).jpg,Malignant case (105).jpg,Malignant cases,malignant,512,512,RGB,d23ab879363e158eb2a60c400a6beff5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (106).jpg,Malignant case (106).jpg,Malignant cases,malignant,512,512,RGB,088223169d4fb8417b3a61dd961ac679
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (107).jpg,Malignant case (107).jpg,Malignant cases,malignant,512,512,RGB,9318f2dcf7a827321a15ed28ef318140
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (108).jpg,Malignant case (108).jpg,Malignant cases,malignant,512,512,RGB,042412ba929ca3b31ef86c4292da5ca4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (109).jpg,Malignant case (109).jpg,Malignant cases,malignant,512,512,RGB,94061f231ff14ec55bf41aa3449b6bd4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (11).jpg,Malignant case (11).jpg,Malignant cases,malignant,512,512,RGB,bdf83d479a5da9672d03bd2025a63c26
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (110).jpg,Malignant case (110).jpg,Malignant cases,malignant,512,512,RGB,df90fb29f6dcb2b1dfadefa699077c34
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (111).jpg,Malignant case (111).jpg,Malignant cases,malignant,512,512,RGB,52ded481f2464d94890597da5ea93cb8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (112).jpg,Malignant case (112).jpg,Malignant cases,malignant,512,512,RGB,2ca4d8b685b5adc674609da88a5866cc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (113).jpg,Malignant case (113).jpg,Malignant cases,malignant,512,512,RGB,98d146b2ab8f0b985a4a448e0b1b9a58
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (114).jpg,Malignant case (114).jpg,Malignant cases,malignant,512,512,RGB,0f7b58fa5d62a47b8d2e3055dc959aaa
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (115).jpg,Malignant case (115).jpg,Malignant cases,malignant,512,512,RGB,1719834a14ad8dd1f8cdfbe5d91eee11
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (116).jpg,Malignant case (116).jpg,Malignant cases,malignant,512,512,RGB,b9b0d02062d808ffc3215ab610bc5ff0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (117).jpg,Malignant case (117).jpg,Malignant cases,malignant,512,512,RGB,1351a1e8b427b3628ce72c9a0d1d97c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (118).jpg,Malignant case (118).jpg,Malignant cases,malignant,512,512,RGB,3396a9a70fba039487a7d02bd31e9bbd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (119).jpg,Malignant case (119).jpg,Malignant cases,malignant,512,512,RGB,0ffe2ec528e452e671ba50d3bec7230a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (12).jpg,Malignant case (12).jpg,Malignant cases,malignant,512,512,RGB,25f94e549a12ae719938d3a161e713ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (120).jpg,Malignant case (120).jpg,Malignant cases,malignant,512,512,RGB,0cc7df53cf4131915e8d524c91d33bb2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (121).jpg,Malignant case (121).jpg,Malignant cases,malignant,512,512,RGB,c3ab97fe9b7ac0f37f0b0606d2f3e4e2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (122).jpg,Malignant case (122).jpg,Malignant cases,malignant,512,512,RGB,c45c3b21ca4fa3c9659495f8436de352
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (123).jpg,Malignant case (123).jpg,Malignant cases,malignant,512,512,RGB,50af0371dd416e494b7c5f6a79cbce70
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (124).jpg,Malignant case (124).jpg,Malignant cases,malignant,512,512,RGB,c49ebedc982c966cb70fbbca39778d21
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (125).jpg,Malignant case (125).jpg,Malignant cases,malignant,512,512,RGB,3db749b78169503d478b1aa8924bb6ca
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (126).jpg,Malignant case (126).jpg,Malignant cases,malignant,512,512,RGB,97381f16a05204f2db378d9ba2b7b743
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (127).jpg,Malignant case (127).jpg,Malignant cases,malignant,512,512,RGB,dfe233488ec8388b9d7f434529d9bc3c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (128).jpg,Malignant case (128).jpg,Malignant cases,malignant,512,512,RGB,194b09cec543de49d980c4407b94fab7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (129).jpg,Malignant case (129).jpg,Malignant cases,malignant,512,512,RGB,fb7d806b6738c831aa5ab34278e3083d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (13).jpg,Malignant case (13).jpg,Malignant cases,malignant,512,512,RGB,2a86087844abccc0fda69d30261c6a89
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (130).jpg,Malignant case (130).jpg,Malignant cases,malignant,512,512,RGB,f2a6cc2ce8a7aa43be8daf53bf996fa6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (131).jpg,Malignant case (131).jpg,Malignant cases,malignant,512,512,RGB,6b7d77628b30f4b4efecd1c90fb91426
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (132).jpg,Malignant case (132).jpg,Malignant cases,malignant,512,512,RGB,e01f489ae516e7398b90e6a350495328
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (133).jpg,Malignant case (133).jpg,Malignant cases,malignant,512,512,RGB,2493ed6ee26251e378901b59ec7087de
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (134).jpg,Malignant case (134).jpg,Malignant cases,malignant,512,512,RGB,fefeb1d5315669f80af626c4378026dc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (135).jpg,Malignant case (135).jpg,Malignant cases,malignant,512,512,RGB,2e212eb1a95b4bba1a602e83bd8c8685
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (136).jpg,Malignant case (136).jpg,Malignant cases,malignant,512,512,RGB,18a3242f9519e30023e899986d16b232
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (137).jpg,Malignant case (137).jpg,Malignant cases,malignant,512,512,RGB,7c7e1195d28979d5d579f8c3e893d3df
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (14).jpg,Malignant case (14).jpg,Malignant cases,malignant,512,512,RGB,0fb9ea60c4be3dd91f1f712a1d8c8797
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (142).jpg,Malignant case (142).jpg,Malignant cases,malignant,512,512,RGB,e55e906c70e040722d5b61d2467c4bee
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (143).jpg,Malignant case (143).jpg,Malignant cases,malignant,512,512,RGB,e0bda6103416d1a29ca88dce9e18072a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (144).jpg,Malignant case (144).jpg,Malignant cases,malignant,512,512,RGB,65ef94bb4c290ead1f2f6acfff639fea
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (145).jpg,Malignant case (145).jpg,Malignant cases,malignant,512,512,RGB,1e1f35c2eede3cc57dcc3223eeeb64fa
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (146).jpg,Malignant case (146).jpg,Malignant cases,malignant,512,512,RGB,f025fbe6b0843291cf2d9a7e136d0df8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (147).jpg,Malignant case (147).jpg,Malignant cases,malignant,512,512,RGB,56e497939df3205fcf5707ba2c2d182c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (149).jpg,Malignant case (149).jpg,Malignant cases,malignant,512,512,RGB,e5390a7e68775db73b59ba9ec2e3cc23
